arc	source	where	terms	status	hits_per_head	top_paths	quote
B1064_cusp_torus_repose	main	FINDINGS.md, V1 Leg 2	b1034 attaching boundary search	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":5,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | frontier/B1077_intrinsic_split/l154_results.json | +3 catch-all	"B1034's own search: the stage was never banked as attaching to ANY boundary (""no hit"")."
B1064_cusp_torus_repose	main	FINDINGS.md, V1 Leg 2	rational point	GENERIC	"{""audit/b775-braver-questions"":705,""claude/new-session-qor5up"":666,""claude/outside-bench"":826,""codex/seat-r001"":754,""main"":781,""paper/structure-genesis-first"":725}"	docs/ARCHIVE.md | docs/CAMPAIGN_STATUS.md | docs/CROSS_SESSION_2026-06-11_disposition.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/KIND_TABLE.md | docs/LAW_MAP.md | docs/LISTENING_PROTOCOL.md | +93 catch-all	no arc supplies a rational point of it
B1064_cusp_torus_repose	main	FINDINGS.md, 'The new named missing piece'	mechanism quantized restores boundary	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":7,""claude/outside-bench"":10,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":6}"	frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | docs/THE_LADDER.md | docs/consolidation/DEBT_LEDGER.md | +6 catch-all	a banked mechanism that either (a) restores a quantized boundary sector ... none is known
B1066_lane3_nomination	main	FINDINGS.md, 'THE VERDICT' inputs note	nu-fit infrastructure certificate standing	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md | +1 catch-all	the nu-fit.org certificate expired — the standing infrastructure defect; the arXiv mirror carries only 6.0
B1066_lane3_nomination	main	FINDINGS.md, R-A row	legitimate pair sums	LEAD	"{""audit/b775-braver-questions"":23,""claude/new-session-qor5up"":23,""claude/outside-bench"":31,""codex/seat-r001"":27,""main"":29,""paper/structure-genesis-first"":23}"	docs/views/VERDICT_LEDGER.md | frontier/B666_leads_campaign/cellR2/b666_r2_latin_proof.py | frontier/B756_remaining_doors/RAW_WORKFLOW_OUTPUT.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/cells/W4-078r/compute.py | frontier/B771_phase1_wave1/wave1_results.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B771_phase1_wave1/wave3_results.json | +9 catch-all	no legitimate pair sums to 1
B1066_lane3_nomination	main	FINDINGS.md, 'The residual, honestly'	unconstructed apparatus listener remains	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":1,""main"":3,""paper/structure-genesis-first"":0}"	docs/LISTENER_MAP_SPEC.md | docs/GRAND_COMPUTATION_LEDGER.md | frontier/B1194_existence_audit/verification/audit_cells.json | +1 catch-all	the listener map (which physical apparatus is which listener state u) remains unconstructed
B1067_rayclass_harvest	main	w1_results.json, claim 'unharvested-flag-cmbc'	unharvested harvest second connes	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":3,""claude/outside-bench"":6,""codex/seat-r001"":4,""main"":6,""paper/structure-genesis-first"":4}"	frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/MASTERPLAN.md | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/loss_audit/loss_audit_branch_delta.md | docs/views/VERDICT_LEDGER.md | frontier/B796_coupling_campaign/MASTERPLAN.md | frontier/B796_coupling_campaign/harvest/critic.md | frontier/B796_coupling_campaign/loss_audit/loss_audit_branch_delta.md | +4 catch-all	The loss audit explicitly flags harvest/second_round_cm_bost_connes.md as UNHARVESTED on origin/main
B1067_rayclass_harvest	main	FINDINGS.md, 'The sharpest census find'	principality undecided corpus class	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":0,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":4}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B1069_hearing_biography/FINDINGS.md | frontier/B1069_hearing_biography/w3_results.json | docs/views/REVIEWER.md | +2 catch-all	K's class group is OPEN — the principality of p1(953) (and q1(5)) is undecided in the corpus
B1067_rayclass_harvest	main	FINDINGS.md, census gap-list	prime-splitting systematic incidental chebotarev	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":0}"	frontier/B1068_descent_inventory/w2_full_results.json	Systematic prime-splitting census: absent -- only incidental primes ... no chi_5(p) = (p|5) table, no density/Chebotarev statement anywhere
B1067_rayclass_harvest	main	FINDINGS.md, census gap-list	hilbert-modular palette hilbert modular	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":7,""codex/seat-r001"":7,""main"":7,""paper/structure-genesis-first"":0}"	docs/THE_LADDER.md | docs/views/VERDICT_LEDGER.md | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1069_hearing_biography/FINDINGS.md | frontier/B1069_hearing_biography/arc_verdict.json | frontier/B1069_hearing_biography/w3_results.json | +1 catch-all	Hecke palette of the field itself: zero Hilbert-modular content in the repo (grep 'Hilbert modular' = 0 hits)
B1067_rayclass_harvest	main	FINDINGS.md, census gap-list	class-number in-sandbox sqrt5 statement	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":14,""claude/outside-bench"":19,""codex/seat-r001"":16,""main"":19,""paper/structure-genesis-first"":13}"	docs/views/VERDICT_LEDGER.md | frontier/B471_chain_verification/CHAIN_SCOUT_FINDINGS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/cells/W2-188/proposed_patches.md | +2 catch-all	Class-number statement: h(Q(sqrt5)) = 1 is only ever ASSERTED as a stored 'well known' constant ... never computed in-sandbox by reduced forms or Minkowski bound
B1067_rayclass_harvest	main	FINDINGS.md, census gap-list	sqrt5 dedekind anywhere special	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":9,""codex/seat-r001"":8,""main"":9,""paper/structure-genesis-first"":5}"	docs/views/VERDICT_LEDGER.md | frontier/B659_novelty_dossier/SWEEP_RESULTS.md | frontier/B738_pathfinder_compiler/SHORTLIST.md | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1069_hearing_biography/w3_results.json | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B1201_lee_verified_and_harvest/verification/cells.json | papers/structure_paper/arxiv/main.tex | +2 catch-all	Dedekind zeta of the field: no zeta_{Q(sqrt5)} special value anywhere
B1067_rayclass_harvest	main	FINDINGS.md, census gap-list	fundamental-unit in-sandbox fundamental minimality	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":0}"	frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1069_hearing_biography/FINDINGS.md | frontier/B1069_hearing_biography/w3_results.json	Fundamental-unit MINIMALITY: phi is used as the fundamental unit throughout but its minimality is never proved in-sandbox
B1068_descent_inventory	main	FINDINGS.md, 'The design'	bounded-by-rounds completeness enumerative achieved	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the critic pool did NOT go dry; enumerative completeness is BOUNDED-BY-ROUNDS, not achieved
B1068_descent_inventory	main	FINDINGS.md row crit1-... (via census inheritance, same theme as B1067)	eigenvalue newform hecke gamma	LEAD	"{""audit/b775-braver-questions"":30,""claude/new-session-qor5up"":21,""claude/outside-bench"":24,""codex/seat-r001"":24,""main"":24,""paper/structure-genesis-first"":23}"	docs/LAW_MAP.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B739_character_rigidity/b739_probe.py | frontier/B739_character_rigidity/b739_probe_out.txt | frontier/B742_negatives_hunt_p1/stageA/bprime_annotations.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | +3 catch-all	not one Hecke eigenvalue of any Gamma_41 newform has ever been computed
B1069_hearing_biography	main	FINDINGS.md, opening of 'THE HEARING BIOGRAPHY' section	preregistration exploratory unbanked progress	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":6}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | +3 catch-all	Draft. Unbanked exploratory scratch (no PREREGISTRATION, no hash, no PROGRESS_LOG entry -- WORKING_RULES §3-4).
B1069_hearing_biography	main	FINDINGS.md, 'The B92 correction'	load-bearing grepped breaks locks	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":13,""codex/seat-r001"":13,""main"":13,""paper/structure-genesis-first"":12}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B742_negatives_hunt_p1/stageA/TARGETS.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B754_p2_spectral/TARGETS.json | frontier/B771_phase1_wave1/wave1_results.json | +2 catch-all	No test in the repo locks the h=2 claim (grepped, zero hits) — nothing load-bearing breaks
B1069_hearing_biography	main	FINDINGS.md, Typing table, Real multiplication row	b672 multiplication exactly abelian	LEAD	"{""audit/b775-braver-questions"":10,""claude/new-session-qor5up"":11,""claude/outside-bench"":12,""codex/seat-r001"":10,""main"":12,""paper/structure-genesis-first"":10}"	docs/LAW_MAP.md | docs/views/VERDICT_LEDGER.md | frontier/B672_grading_hunt/cellB/b672_cellB.py | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B775_phase2_wave1/wave4_results.json | +3 catch-all	'real multiplication' occurs exactly once (B672 ...); 'abelian surface' 0 hits; 'Hilbert modular' exactly 1 hit
B1069_hearing_biography	main	FINDINGS.md, 'Citation-precision correction (v2)'	rerunning locatable specific returns	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		This rerunning that grep returns 8 files ... This is the specific, locatable miss
B1070_listener_derivation	main	FINDINGS.md header	exploration-grade promotion protocol dual	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":0}"	docs/views/VERDICT_LEDGER.md | +1 catch-all	EXPLORATION-GRADE per the dual protocol — the promotion path is named at the end
B1070_listener_derivation	main	FINDINGS.md, AMENDMENT 2026-08-18	bloch-sphere dilogarithm different anywhere	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		"no Bloch-sphere pairing appears anywhere in the prior corpus (earlier ""Bloch"" hits are the Bloch group/dilogarithm, a different object)"
B1070_listener_derivation	main	FINDINGS.md, AMENDMENT 2026-08-18	b1011 declines	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":3,""paper/structure-genesis-first"":2}"	docs/views/VERDICT_LEDGER.md | +3 catch-all	B1011 C5 explicitly declines the derivation
B1070_listener_derivation	main	PROGRESS_LOG.md, 2026-08-29 entry on the creates_law re-audit (log_index/B1070.txt)	b1070 b1073 locks test	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":12,""codex/seat-r001"":7,""main"":12,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | scripts/atlas/atlas_data.json | docs/THEOREM_REGISTRY.md | frontier/B1210_paper_spine_sweep/spine_sweep.json | frontier/B1210_paper_spine_sweep/verification/spine_sweep.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +3 catch-all	B1070 and B1073 have none at all [test locks]
B1071_sealed_listener	main	PREREGISTRATION_V1_SUPERSEDED.md, 'SCOPE'	unattempted transplant instrument separate	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":0}"	docs/FIELD_EXPLORATION_REPORT.md | docs/LISTENER_MAP_SPEC.md | docs/OPEN_LEADS.md | docs/THE_SM_VERDICT.md | docs/views/VERDICT_LEDGER.md | +3 catch-all	AC3 (the sister transplant) gates on the silver instrument's build, and AC6 ... is a separate, unattempted run
B1071_sealed_listener	main	FINDINGS.md, 'What is now true, and what is still gated'	type-conformance unattempted completed listener	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		this is NOT a completed listener map under docs/LISTENER_MAP_SPEC.md ... AC6's type-conformance run is unattempted
B1072_silver_instrument	main	FINDINGS.md, 'The group — NOT the golden pattern'	order-5 anywhere kappa room	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":1}"	docs/views/VERDICT_LEDGER.md | frontier/B1068_descent_inventory/w2_full_results.json | +2 catch-all	no order-5 anywhere (kappa = 6 has no room for a 5)
B1072_silver_instrument	main	FINDINGS.md, 'L149's cascade half'	lambda-selection golden-side b1011 b1071	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		The deeper golden-side theorems (B664's landscape, B1011's factorization, B1071's Lambda-selection) remain genuinely unattempted on silver — typed open.
B1073_composition_gate	main	log_index/B1073.txt, PROGRESS_LOG.md B1214 entry (2026-08-29)	b1070 b1073 locks test	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":12,""codex/seat-r001"":7,""main"":12,""paper/structure-genesis-first"":0}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | scripts/atlas/atlas_data.json | docs/THEOREM_REGISTRY.md | frontier/B1210_paper_spine_sweep/spine_sweep.json | frontier/B1210_paper_spine_sweep/verification/spine_sweep.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +3 catch-all	B1070 and B1073 have none at all [test locks]
B1074_residue_hunt	main	FINDINGS.md AMENDMENT section	admissible contacted coupling pairing	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":12,""codex/seat-r001"":12,""main"":13,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | frontier/B1020_kind_rg_ledgers/FINDINGS.md | frontier/B1020_kind_rg_ledgers/arc_verdict.json | docs/CAMPAIGN_STATUS.md | docs/KIND_TABLE.md | docs/THE_SM_VERDICT.md | frontier/B1075_moduli_crossing/PREREGISTRATION.md | frontier/B1075_moduli_crossing/arc_verdict.json | +3 catch-all	the kind table's own admissible pairing coupling -> moduli (|tone| <-> |V_ij|) has never been contacted
B1075_moduli_crossing	main	FINDINGS.md header	execution-day nu-fit unreachable certificate	DOC_ECHO	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":0}"	 | +1 catch-all	nu-fit.org unreachable, certificate expired, recorded as the execution-day limitation
B1077_intrinsic_split	main	FINDINGS.md 'What it closes and what it aims' / L154 companion paragraph	not-posable b1064-o3 forcing bridge	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":0}"	docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B1077_intrinsic_split/FINDINGS.md | frontier/B1077_intrinsic_split/arc_verdict.json	no forcing bridge banked; the direct construction site not-posable (B1064-O3)
B1078_gauge_selection	main	FINDINGS.md 'The honest grading'	denominator-purity control-tested why-3047 why-413	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the why-413 and why-3047 mechanisms... have never been built; the denominator-purity criterion has never been control-tested
